title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Analyst,,"Dallas, TX 75247 (Northwest Dallas area)",JSX,,"You will live in a data intensive environment with a multitude of items to report on.
You will be able to measure and analyze the performance of the business…",Dallas,data analyst
Data Analyst - Center For Cancer & Blood Disorders,,"Dallas, TX",Children's Health,3.9,"Duties include working with the quality team and departmental staff to obtain clinical data, contacting clinical staff for follow-up data, entry and analysis of…",Dallas,data analyst
Sims Data Analyst,,"Dallas, TX 75235 (Dallas Love Field area)",Southwest Airlines Co.,4.3,"Collaborates with SIMS Data Solutions Analysts to transform various data sources into actionable data visualizations.
Required: High School Diploma or GED.",Dallas,data analyst
Business Analyst,,"Dallas, TX+2 locations","Amazon Web Services, Inc.",3.5,"The ideal candidate will have worked in-depth in data analysis, including experience extracting and manipulating data using SQL, leveraging advanced Excel…",Dallas,data analyst
Jr. Data Analyst,,"Dallas, TX",Plasma Computing Group,4.0,"Data analyst will be preparing technical Bl reports by collecting, analyzing, and summarizing information and trends to gain insights on large data.",Dallas,data analyst
,,"Dallas, TX 75390 (Design District area)",UT Southwestern,3.8,"Abstracts data, reconciles data inconsistencies and performs analysis.
Bachelor's degree in Science, Information Management, Healthcare Information, Statistics,…",Dallas,data analyst
"Analyst I, Policy (226 Days)",,"Dallas, TX",Dallas Independent School District,3.6,"Develop data reports, presentations, and analyses for stakeholders and the HCM executive leadership team to support data-driven decision-making.",Dallas,data analyst
Hr Data Analyst,,"Richardson, TX+2 locations•Remote work available",Pinnacle Group,3.7,"Knowledge of GDPR/data privacy and data protection practices.
Working in excel with PeopleSoft and PowerBI data and dashboards to validate that data is correct,…",Dallas,data analyst
Business Analyst,,"Dallas, TX",Interstate Batteries,3.6,"Prior experience with business and data analysis.
Experience with Tableau or other data visualization tools a plus.
Manage scheduled and ad-hoc reporting.",Dallas,data analyst
Business Analyst,,"Dallas, TX 75201",Dallas Morning News,,"*Solve ad-hoc business problems that require data analysis.*.
*Working knowledge of data visualization tools like Data Studio or Tableau*.",Dallas,data analyst
Business Analyst,,"Dallas, TX",Tata Technologies Inc.,3.7,"3-5 yrs experience in manufacturing or engineering domain.
Experience: 2 yrs experience in a data analytics role.
Rate: $90~$100/hr.",Dallas,data analyst
Data Analyst,,"Dallas, TX 75206 (Upper Greenville area)",CALL BOX,3.3,"Has experience querying data in SQL.
Supports initiatives for data integrity and normalization.
Has work experience or related coursework in data analytics.",Dallas,data analyst
,,"Fort Worth, TX 76155 (Eastside area)",Bank of America,3.8,Data Extraction & Analysis- Analyze data sources and design queries to extract data for operational reporting utilizing SQL Create technical documentation on…,Dallas,data analyst
Senior Analyst - Data,,"Irving, TX 75062 (Las Colinas Urban Center area)","Vizient, Inc.",3.8,"Perform data modeling and data wrangling duties on various data sets.
You will create data models, data catalog, define metadata and recommend usage of such…",Dallas,data analyst
"Data Analyst, Consumer",,"Dallas, TX",Sophos,,"Proven (3-5 years) experience in an analyst role, ideally in a consumer software, eCommerce, or strategy consulting environment.
What’s Great About Sophos?*.",Dallas,data analyst
Behavioral Data Scientist,,"Dallas, TX•Remote work available",Microsoft,4.2,"You will partner especially closely with Yammer’s customer team to build out scalable insights, visualizations, and data-backed recommendations for Yammer…",Dallas,data scientist
Associate Data Scientist (Remote),,"Flower Mound, TX 75028•Remote",Stryker,3.9,This role will report directly to the Director of the Finance Data Science & Analytics team and will work very closely with the team’s data scientists and…,Dallas,data scientist
Product Analytics - Data Scientist,,"Dallas, TX",Match,3.7,"You have at least 2 years of professional experience as data scientist, a strong knowledge of statistics and machine learning, and experience querying massive…",Dallas,data scientist
