title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Analyst (Remote),,"Long Beach, CA 90802+2 locations•Remote",Molina Healthcare,3.3,"Job Summary Designs and implements processes and solutions associated with a wide variety of data sets used for data/text mining, analysis, modeling, and…",Los+Angeles,data analyst
Data Analyst - Tiktok Ads,,"Los Angeles, CA+1 location",TikTok,3.5,"3-5 years of Data Analytics.
Expert experience pulling large and complex data using SQL and writing data pipelines.",Los+Angeles,data analyst
Data Analysis And Visualization Specialist,,"Los Angeles, CA",TikTok,3.5,"1-2+ years professional experience in data or quantitative analysis, data visualization, or other relevant topic.
Advanced proficiency in SQL and Excel.",Los+Angeles,data analyst
,,"Los Angeles, CA+3 locations",USC,4.1,"Follows up on incomplete components of data/complaints with relevant complainants, senior data analyst and/or available subject matter experts.",Los+Angeles,data analyst
Disney: Data Analyst,,"Los Angeles, CA",silicon tech solutions,,"Experience extracting data from RDBMS system.
Experience with Microsoft Excel and experience performing data cleansing activities in an excel.",Los+Angeles,data analyst
Data Analyst,,"Santa Monica, CA 90404+2 locations",Hulu,3.8,"Understanding of data warehousing concepts, design, modeling and data engineering.
Support business units, data teams and product/program management with…",Los+Angeles,data analyst
"Staff Analyst, Production Data & Analytics",,"Burbank, CA",Walt Disney Animation Studios,4.2,The Studio Analytics team is responsible for developing a strategy and vision for cross-functional and complex data analysis projects.,Los+Angeles,data analyst
,,"El Segundo, CA",BOEING,3.9,"The Boeing Defense Space & Security (BDS) is seeking a Senior Systems and Data Analyst to support the BDS Technology Strategy team in El Segundo, CA.",Los+Angeles,data analyst
"Lead Analyst, Data Governance",,"Santa Monica, CA 90404+4 locations",Hulu,3.8,"This role will lead a cross-functional team for data governance spanning regulatory compliance, data quality and data security initiatives to help implement…",Los+Angeles,data analyst
"Assistant Staff Analyst, Homelessness Prevention Unit Data A...",,"Los Angeles, CA 90014",Heluna Health,3.8,"Comfort working with data systems and learning new data systems.
The HPU Data Analyst will oversee a team of Staff Assistants performing data mining processes…",Los+Angeles,data analyst
Senior People Data Analyst - Los Angeles,,"Los Angeles, CA",TikTok,3.5,Establish and iterate people analytics framework and methodology via data mining and understanding the root data logic of Bytedance HR management systems.,Los+Angeles,data analyst
"Game Data Analyst, Kids Games",,"Culver City, CA 90230",Amazon.com Services LLC,3.5,Build from scratch and expand on existing data schemas to ensure data pipelines are optimized and data gaps are plugged over time.,Los+Angeles,data analyst
,,"Los Angeles, CA",Wonderful Center for Health Innovation,,"Certified health data analyst Certification or equivalent preferred.
Maintain data privacy and confidentiality policies and procedures.",Los+Angeles,data analyst
"Clinical Data Analyst, Full Time, Day Shift",,"Glendale, CA",Adventist Health Glendale,3.7,"Acts as a resource for data collection and quarterly data submission.
Provides training on reports, data collection and data entry to all operational locations.",Los+Angeles,data analyst
Business Data Analyst,,"Los Angeles, CA",Match Group,3.4,You have a proven ability to solve complex analytical problems and deliver insights from data and strong understanding of data modeling practices and techniques…,Los+Angeles,data analyst
Data Scientist - Entry Level,,"Pasadena, CA 91109+2 locations",JPL/NASA,4.3,"The Artificial Intelligence Group works on fundamental research problems leading to unique software applications in spacecraft autonomy, scientific data…",Los+Angeles,data scientist
Data Scientist - Tiktok Us - Tech Services,,"Los Angeles, CA+11 locations",TikTok,3.5,Understand underlying data sources and their limitations and communicate complex data insights through exploratory analysis and research to suggest improvement.,Los+Angeles,data scientist
Threat Data Scientist,,"Los Angeles, CA",TikTok,3.5,We are seeking a driven and experienced data scientist who will be instrumental in informing user safety strategies as well as threat detection and mitigation…,Los+Angeles,data scientist
Remote - Data Scientist,,"Irwindale, CA+1 location•Remote",City of Hope,3.7,"Experience with data analytics within industry or academic environment, developing and successfully implementing statistical and machine learning models for…",Los+Angeles,data scientist
,,"Los Angeles, CA",Creative Artists Agency (CAA),3.9,"The Data Scientist will be able to identify a methodology to answer a business question, gather relevant data from multiple sources and evaluate its quality,…",Los+Angeles,data scientist
